x y z
0.4 0.55 3
0.4 0.501 2
0.401 0.598 3
0.402 0.555 3
0.402 0.507 2
0.404 0.595 3
0.409 0.562 3
0.41 0.59 3
0.41 0.528 3
0.517 0.024 3
0.413 0.541 3
0.414 0.549 3
0.414 0.509 2
0.414 0.577 3
0.414 0.582 2
0.417 0.529 3
0.417 0.536 3
0.418 0.522 3
0.419 0.594 3
0.42 0.576 3
0.518 0.059 3
0.041 0.079 2
0.421 0.588 3
0.422 0.525 3
0.423 0.532 3
0.423 0.545 3
0.423 0.594 2
0.423 0.583 2
0.423 0.561 3
0.424 0.519 3
0.426 0.505 2
0.426 0.557 3
0.518 0.068 3
0.427 0.586 3
0.427 0.516 3
0.429 0.551 3
0.43 0.532 3
0.434 0.535 3
0.434 0.549 3
0.434 0.557 3
0.435 0.507 3
0.438 0.558 3
0.44 0.53 3
0.523 0.014 2
0.44 0.537 3
0.441 0.523 3
0.442 0.501 2
0.442 0.534 3
0.442 0.556 3
0.442 0.519 3
0.444 0.542 3
0.446 0.511 3
0.446 0.524 3
0.446 0.555 3
0.523 0.019 2
0.447 0.566 3
0.452 0.509 3
0.452 0.59 2
0.454 0.594 2
0.454 0.573 3
0.455 0.557 3
0.457 0.571 2
0.458 0.511 3
0.458 0.524 3
0.459 0.518 3
0.523 0.044 3
0.46 0.564 3
0.46 0.514 3
0.46 0.557 3
0.461 0.552 3
0.461 0.532 3
0.462 0.57 3
0.464 0.583 2
0.465 0.52 3
0.465 0.526 3
0.47 0.585 2
0.525 0.023 3
0.482 0.54 2
0.483 0.583 3
0.484 0.56 3
0.484 0.506 3
0.488 0.566 3
0.49 0.56 3
0.495 0.503 3
0.495 0.554 2
0.496 0.563 3
0.501 0.574 3
0.527 0.069 2
0.502 0.554 2
0.504 0.595 3
0.508 0.592 3
0.51 0.569 2
0.513 0.597 3
0.514 0.52 3
0.515 0.505 3
0.516 0.501 2
0.517 0.524 3
0.519 0.576 2
0.529 0.033 3
0.519 0.541 2
0.521 0.519 3
0.522 0.504 3
0.523 0.575 2
0.527 0.563 2
0.527 0.532 2
0.532 0.5 2
0.533 0.534 2
0.533 0.576 2
0.536 0.51 2
0.531 0.014 2
0.544 0.516 2
0.544 0.533 2
0.544 0.576 2
0.545 0.528 2
0.547 0.54 2
0.548 0.52 2
0.553 0.583 2
0.553 0.566 3
0.556 0.589 2
0.557 0.549 2
0.531 0.041 3
0.558 0.565 3
0.558 0.538 2
0.565 0.517 3
0.567 0.539 3
0.567 0.514 2
0.568 0.558 3
0.569 0.598 2
0.573 0.507 3
0.573 0.518 3
0.574 0.512 2
0.532 0.091 2
0.041 0.025 2
0.575 0.503 2
0.576 0.536 3
0.578 0.586 2
0.58 0.575 3
0.582 0.591 2
0.585 0.572 3
0.585 0.543 3
0.589 0.527 2
0.589 0.56 3
0.589 0.57 3
0.533 0.061 2
0.591 0.552 2
0.592 0.598 2
0.594 0.572 3
0.594 0.541 2
0.595 0.512 2
0.597 0.56 3
0.597 0.579 2
0.598 0.515 2
0.598 0.586 2
0.598 0.534 2
0.535 0.03 3
0.6 0.587 2
0.601 0.561 3
0.602 0.552 2
0.602 0.58 2
0.603 0.546 2
0.604 0.587 2
0.604 0.505 2
0.605 0.592 2
0.61 0.576 3
0.616 0.532 2
0.535 0.036 3
0.618 0.564 2
0.622 0.514 2
0.625 0.588 2
0.626 0.502 3
0.628 0.534 2
0.629 0.547 2
0.631 0.562 2
0.634 0.506 3
0.635 0.539 3
0.638 0.549 3
0.535 0.077 2
0.638 0.586 3
0.64 0.566 3
0.641 0.55 3
0.644 0.506 3
0.646 0.571 3
0.646 0.557 3
0.646 0.521 2
0.646 0.524 2
0.647 0.549 3
0.648 0.504 3
0.537 0.005 2
0.649 0.567 3
0.65 0.541 3
0.652 0.55 3
0.652 0.586 3
0.654 0.573 3
0.655 0.514 2
0.655 0.544 3
0.658 0.571 3
0.659 0.548 3
0.659 0.505 2
0.538 0.017 3
0.661 0.562 3
0.662 0.545 3
0.662 0.553 3
0.667 0.55 3
0.668 0.562 3
0.668 0.571 3
0.668 0.518 2
0.67 0.591 2
0.67 0.556 3
0.676 0.56 3
0.539 0.036 3
0.682 0.507 2
0.683 0.523 3
0.683 0.532 3
0.684 0.503 2
0.686 0.537 3
0.686 0.555 2
0.689 0.511 2
0.689 0.542 3
0.691 0.595 2
0.691 0.528 3
0.54 0.068 2
0.692 0.592 2
0.693 0.547 3
0.694 0.518 3
0.695 0.522 3
0.698 0.532 3
0.698 0.58 3
0.698 0.586 3
0.7 0.58 3
0.702 0.5 3
0.702 0.59 2
0.543 0.007 2
0.703 0.571 3
0.705 0.514 3
0.706 0.58 2
0.706 0.506 3
0.707 0.52 3
0.707 0.587 2
0.708 0.554 3
0.71 0.507 3
0.713 0.567 3
0.714 0.523 3
0.543 0.038 3
0.042 0.003 2
0.001 0.01 3
0.714 0.56 3
0.714 0.58 2
0.715 0.515 1
0.716 0.591 2
0.717 0.508 3
0.719 0.55 2
0.719 0.559 3
0.721 0.596 2
0.721 0.524 3
0.723 0.519 1
0.544 0.013 3
0.723 0.575 2
0.725 0.598 2
0.726 0.583 2
0.727 0.522 1
0.727 0.511 1
0.728 0.507 3
0.728 0.565 1
0.728 0.587 3
0.729 0.538 3
0.732 0.573 3
0.546 0.009 3
0.733 0.583 3
0.733 0.561 1
0.733 0.593 2
0.735 0.541 3
0.735 0.537 3
0.736 0.58 3
0.736 0.547 3
0.737 0.557 1
0.737 0.587 3
0.737 0.53 1
0.547 0.065 2
0.738 0.517 3
0.739 0.567 1
0.739 0.573 1
0.739 0.562 1
0.739 0.594 3
0.741 0.559 1
0.741 0.513 3
0.742 0.55 3
0.742 0.585 1
0.744 0.579 1
0.549 0.004 3
0.744 0.563 1
0.744 0.592 1
0.746 0.57 1
0.746 0.501 2
0.748 0.529 1
0.75 0.545 1
0.75 0.579 1
0.751 0.506 3
0.752 0.522 2
0.752 0.596 1
0.55 0.056 2
0.753 0.549 1
0.753 0.538 1
0.754 0.506 3
0.754 0.579 1
0.755 0.586 1
0.756 0.56 1
0.757 0.592 3
0.758 0.536 1
0.758 0.598 1
0.759 0.513 3
0.551 0.014 3
0.76 0.532 1
0.76 0.569 3
0.761 0.545 1
0.761 0.552 1
0.764 0.593 1
0.764 0.505 3
0.764 0.567 3
0.766 0.533 1
0.768 0.543 1
0.768 0.538 1
0.552 0.035 3
0.77 0.566 3
0.77 0.575 3
0.77 0.55 1
0.771 0.56 1
0.771 0.533 3
0.771 0.518 3
0.773 0.513 2
0.773 0.598 3
0.773 0.582 3
0.774 0.52 2
0.555 0.037 3
0.774 0.539 1
0.775 0.571 3
0.778 0.567 1
0.778 0.549 1
0.779 0.582 2
0.779 0.53 1
0.779 0.598 3
0.779 0.526 1
0.781 0.503 2
0.781 0.544 1
0.556 0.023 3
0.784 0.551 1
0.784 0.509 1
0.784 0.555 1
0.786 0.53 3
0.787 0.569 3
0.788 0.594 3
0.789 0.534 3
0.789 0.501 1
0.789 0.521 3
0.79 0.51 3
0.559 0.016 3
0.046 0.06 2
0.791 0.551 1
0.792 0.571 3
0.793 0.598 3
0.794 0.577 2
0.795 0.59 3
0.795 0.504 2
0.796 0.55 1
0.797 0.569 3
0.797 0.5 3
0.798 0.561 3
0.562 0.01 3
0.801 0.565 3
0.802 0.523 3
0.802 0.576 3
0.804 0.594 1
0.804 0.553 1
0.805 0.537 3
0.805 0.569 1
0.807 0.555 1
0.807 0.578 3
0.808 0.588 1
0.562 0.045 2
0.809 0.511 3
0.811 0.578 3
0.811 0.584 3
0.812 0.562 1
0.813 0.536 3
0.813 0.593 1
0.814 0.511 3
0.814 0.557 1
0.814 0.577 1
0.816 0.587 1
0.562 0.07 2
0.817 0.554 1
0.817 0.564 1
0.818 0.57 1
0.82 0.519 3
0.82 0.584 1
0.82 0.576 1
0.822 0.564 1
0.823 0.559 1
0.823 0.589 1
0.823 0.551 1
0.564 0.004 3
0.824 0.51 3
0.825 0.522 3
0.825 0.576 1
0.825 0.594 1
0.827 0.516 3
0.827 0.561 1
0.828 0.55 3
0.828 0.568 1
0.828 0.587 1
0.829 0.51 2
0.566 0.021 3
0.83 0.593 1
0.831 0.517 3
0.831 0.584 1
0.832 0.558 1
0.833 0.532 2
0.833 0.572 1
0.834 0.578 1
0.834 0.541 3
0.836 0.504 3
0.837 0.593 1
0.568 0.058 2
0.837 0.587 1
0.837 0.509 3
0.837 0.518 3
0.838 0.557 3
0.841 0.532 3
0.841 0.573 1
0.842 0.517 3
0.842 0.586 1
0.843 0.591 1
0.843 0.525 3
0.572 0.011 3
0.843 0.596 1
0.844 0.548 3
0.845 0.512 3
0.846 0.501 3
0.846 0.542 3
0.847 0.596 3
0.847 0.593 1
0.85 0.512 3
0.85 0.576 1
0.85 0.537 3
0.573 0.022 3
0.854 0.596 3
0.856 0.551 3
0.856 0.57 2
0.856 0.527 3
0.857 0.514 3
0.859 0.506 3
0.861 0.529 3
0.863 0.5 3
0.863 0.523 2
0.864 0.544 3
0.574 0.093 2
0.865 0.508 2
0.866 0.579 2
0.866 0.553 3
0.866 0.589 3
0.867 0.541 2
0.869 0.523 2
0.869 0.545 2
0.869 0.508 2
0.869 0.597 3
0.875 0.552 3
0.575 0.081 2
0.046 0.076 2
0.875 0.558 2
0.876 0.594 2
0.876 0.515 3
0.88 0.598 2
0.88 0.555 2
0.883 0.523 2
0.883 0.533 2
0.883 0.58 2
0.886 0.592 2
0.888 0.502 2
0.575 0.043 2
0.892 0.516 3
0.893 0.574 2
0.897 0.594 2
0.898 0.569 2
0.898 0.509 2
0.901 0.565 3
0.901 0.545 2
0.901 0.506 3
0.902 0.55 3
0.902 0.501 2
0.577 0.022 3
0.904 0.566 2
0.904 0.578 2
0.905 0.505 2
0.905 0.592 2
0.907 0.561 2
0.908 0.512 3
0.91 0.528 2
0.912 0.593 2
0.916 0.598 3
0.918 0.53 3
0.579 0.059 3
0.918 0.524 3
0.919 0.583 3
0.921 0.592 2
0.922 0.576 2
0.926 0.502 2
0.927 0.573 3
0.927 0.511 3
0.927 0.586 3
0.928 0.53 2
0.928 0.579 2
0.579 0.097 2
0.933 0.55 2
0.938 0.503 3
0.942 0.545 2
0.942 0.581 2
0.943 0.517 2
0.944 0.558 2
0.948 0.501 3
0.951 0.564 2
0.952 0.54 3
0.952 0.526 3
0.581 0.086 2
0.952 0.59 2
0.952 0.584 2
0.957 0.567 3
0.957 0.594 3
0.958 0.538 2
0.958 0.516 3
0.959 0.574 2
0.964 0.585 2
0.965 0.557 2
0.965 0.55 2
0.582 0.065 3
0.965 0.571 3
0.967 0.567 3
0.968 0.515 3
0.97 0.509 3
0.972 0.556 3
0.972 0.579 3
0.974 0.598 3
0.974 0.508 3
0.975 0.585 3
0.975 0.577 3
0.584 0.093 2
0.976 0.518 3
0.976 0.559 3
0.977 0.528 2
0.977 0.501 3
0.979 0.546 1
0.979 0.576 3
0.979 0.598 3
0.98 0.536 2
0.98 0.507 3
0.981 0.551 2
0.585 0.059 3
0.981 0.5 3
0.982 0.543 3
0.982 0.569 3
0.984 0.582 3
0.984 0.559 3
0.987 0.5 3
0.987 0.567 3
0.989 0.513 3
0.99 0.555 3
0.99 0.579 3
0.585 0.068 3
0.99 0.536 2
0.991 0.542 2
0.991 0.505 3
0.991 0.598 3
0.992 0.55 3
0.993 0.583 3
0.996 0.515 3
0.997 0.557 3
0.998 0.523 2
0 0.648 3
0.585 0.085 2
0.047 0.096 2
0 0.69 2
0 0.698 2
0.001 0.635 3
0.001 0.645 3
0.003 0.601 3
0.004 0.695 2
0.006 0.632 3
0.01 0.681 2
0.011 0.608 3
0.013 0.668 3
0.585 0.006 3
0.015 0.653 3
0.015 0.615 3
0.016 0.639 3
0.016 0.659 3
0.018 0.645 3
0.019 0.63 3
0.019 0.635 3
0.02 0.663 3
0.021 0.608 2
0.022 0.654 2
0.588 0.051 3
0.023 0.646 3
0.023 0.622 3
0.024 0.661 3
0.025 0.668 3
0.027 0.607 2
0.027 0.679 3
0.027 0.647 3
0.028 0.638 3
0.028 0.62 2
0.028 0.612 2
0.588 0.06 3
0.03 0.623 2
0.032 0.685 3
0.032 0.697 3
0.033 0.674 3
0.034 0.691 3
0.036 0.644 3
0.037 0.612 2
0.039 0.653 3
0.041 0.696 3
0.044 0.64 3
0.589 0.002 3
0.045 0.612 2
0.045 0.636 3
0.049 0.6 3
0.051 0.615 2
0.055 0.622 3
0.057 0.65 2
0.057 0.662 2
0.059 0.635 3
0.059 0.684 2
0.06 0.613 2
0.592 0.067 3
0.065 0.629 3
0.065 0.692 2
0.065 0.608 2
0.066 0.662 2
0.068 0.653 2
0.069 0.67 2
0.069 0.692 2
0.072 0.645 2
0.072 0.62 2
0.072 0.667 3
0.592 0.075 3
0.073 0.692 2
0.076 0.645 2
0.076 0.673 3
0.077 0.608 2
0.077 0.627 2
0.077 0.697 2
0.077 0.678 2
0.081 0.624 2
0.083 0.689 2
0.083 0.697 2
0.592 0.061 3
0.084 0.601 2
0.084 0.633 2
0.084 0.624 2
0.087 0.663 3
0.087 0.63 2
0.088 0.613 3
0.088 0.657 2
0.09 0.603 2
0.091 0.683 3
0.093 0.671 2
0.597 0.048 3
0.093 0.677 3
0.095 0.603 3
0.097 0.696 3
0.097 0.618 3
0.101 0.617 3
0.101 0.603 3
0.101 0.65 3
0.101 0.67 3
0.101 0.657 3
0.102 0.625 3
0.597 0.056 3
0.102 0.611 3
0.104 0.634 3
0.105 0.686 3
0.105 0.674 3
0.106 0.679 2
0.106 0.618 3
0.106 0.651 3
0.109 0.656 3
0.112 0.632 2
0.112 0.642 2
0.597 0 3
0.047 0.048 3
0.113 0.698 3
0.114 0.647 3
0.114 0.662 3
0.114 0.683 2
0.116 0.654 3
0.118 0.618 3
0.118 0.666 3
0.12 0.601 3
0.12 0.692 3
0.12 0.633 2
0.598 0.011 3
0.121 0.698 3
0.125 0.646 2
0.126 0.692 3
0.129 0.621 2
0.13 0.631 2
0.131 0.692 3
0.132 0.635 2
0.132 0.648 2
0.132 0.668 2
0.132 0.676 3
0.6 0 3
0.133 0.612 3
0.138 0.68 3
0.138 0.609 2
0.138 0.645 2
0.14 0.632 2
0.142 0.644 2
0.142 0.691 3
0.143 0.627 2
0.144 0.608 2
0.144 0.619 2
0.6 0.048 3
0.145 0.675 3
0.146 0.693 3
0.149 0.606 2
0.15 0.696 2
0.151 0.6 2
0.151 0.686 3
0.151 0.679 3
0.152 0.647 2
0.154 0.691 3
0.154 0.64 3
0.601 0.054 3
0.154 0.607 3
0.156 0.65 2
0.157 0.601 3
0.158 0.667 2
0.159 0.61 3
0.16 0.69 3
0.166 0.694 2
0.17 0.696 2
0.171 0.653 2
0.178 0.696 2
0.603 0.009 3
0.181 0.609 2
0.184 0.604 2
0.187 0.649 2
0.191 0.652 2
0.191 0.629 2
0.192 0.604 3
0.192 0.647 2
0.194 0.619 2
0.195 0.623 2
0.196 0.607 2
0.606 0.015 3
0.198 0.616 3
0.2 0.627 2
0.2 0.616 3
0.203 0.61 1
0.203 0.606 1
0.204 0.619 3
0.207 0.628 2
0.209 0.601 3
0.21 0.611 3
0.21 0.665 2
0.606 0.07 2
0.212 0.619 3
0.214 0.604 3
0.214 0.616 3
0.215 0.672 2
0.217 0.608 3
0.217 0.613 3
0.218 0.619 3
0.218 0.667 2
0.22 0.602 3
0.221 0.612 3
0.607 0.09 3
0.223 0.646 2
0.225 0.622 2
0.228 0.646 3
0.229 0.601 3
0.231 0.612 3
0.233 0.605 3
0.235 0.635 3
0.242 0.606 3
0.243 0.656 2
0.243 0.602 3
0.608 0.058 3
0.245 0.697 2
0.246 0.617 3
0.247 0.659 2
0.249 0.663 2
0.252 0.697 3
0.252 0.684 2
0.253 0.621 2
0.257 0.693 2
0.257 0.666 2
0.264 0.6 3
0.608 0.061 3
0.048 0.005 2
0.266 0.689 3
0.268 0.616 2
0.272 0.688 3
0.272 0.673 2
0.273 0.647 2
0.273 0.652 2
0.274 0.639 2
0.275 0.61 2
0.276 0.698 3
0.277 0.692 3
0.609 0.083 2
0.279 0.674 3
0.281 0.612 2
0.281 0.696 3
0.283 0.692 3
0.285 0.68 3
0.286 0.686 3
0.287 0.672 3
0.289 0.698 3
0.293 0.673 3
0.293 0.61 2
0.609 0.098 2
0.294 0.698 3
0.295 0.679 2
0.296 0.661 3
0.296 0.69 3
0.297 0.664 3
0.297 0.696 3
0.298 0.606 2
0.298 0.683 3
0.301 0.605 2
0.301 0.692 3
0.612 0.091 2
0.302 0.678 3
0.302 0.683 3
0.303 0.661 3
0.303 0.698 3
0.304 0.67 3
0.305 0.629 2
0.307 0.674 3
0.308 0.684 3
0.308 0.651 3
0.31 0.667 3
0.612 0.016 3
0.311 0.697 3
0.312 0.647 3
0.312 0.652 3
0.315 0.675 3
0.316 0.607 2
0.317 0.644 3
0.318 0.657 2
0.319 0.697 3
0.319 0.67 3
0.32 0.64 3
0.613 0.08 2
0.32 0.631 3
0.32 0.653 3
0.322 0.676 3
0.323 0.611 2
0.323 0.685 3
0.324 0.669 2
0.324 0.672 3
0.324 0.658 3
0.325 0.679 3
0.326 0.647 3
0.616 0.007 3
0.328 0.675 3
0.328 0.67 3
0.33 0.698 3
0.331 0.692 3
0.331 0.643 3
0.332 0.632 3
0.335 0.658 3
0.336 0.667 3
0.336 0.626 3
0.336 0.68 3
0.617 0.093 2
0.336 0.618 2
0.338 0.696 2
0.338 0.648 3
0.338 0.642 3
0.339 0.674 3
0.339 0.661 3
0.34 0.682 3
0.34 0.678 3
0.342 0.634 3
0.342 0.63 3
0.617 0.074 3
0.344 0.698 3
0.344 0.624 3
0.346 0.618 3
0.346 0.634 3
0.346 0.671 1
0.348 0.676 1
0.348 0.655 1
0.349 0.641 3
0.35 0.611 2
0.351 0.628 3
0.619 0.049 2
0.352 0.666 1
0.353 0.689 3
0.354 0.621 3
0.356 0.681 1
0.356 0.662 1
0.357 0.674 1
0.358 0.667 1
0.359 0.694 3
0.359 0.647 1
0.361 0.66 1
0.62 0.059 2
0.049 0.064 3
0.361 0.608 3
0.363 0.639 3
0.363 0.654 1
0.364 0.65 1
0.364 0.614 3
0.365 0.607 2
0.367 0.665 1
0.37 0.673 3
0.372 0.624 3
0.374 0.605 3
0.621 0.011 3
0.375 0.601 3
0.376 0.632 3
0.376 0.613 2
0.385 0.602 2
0.385 0.61 3
0.385 0.689 3
0.388 0.646 3
0.389 0.656 3
0.389 0.698 3
0.39 0.63 2
0.621 0.034 2
0.391 0.635 2
0.395 0.69 3
0.397 0.626 2
0.397 0.685 3
0.397 0.697 3
0.398 0.641 2
0.4 0.642 2
0.4 0.669 2
0.4 0.693 3
0.401 0.645 2
0.622 0.025 2
0.401 0.614 3
0.402 0.609 3
0.403 0.677 2
0.403 0.601 3
0.404 0.67 2
0.404 0.698 3
0.406 0.601 3
0.408 0.689 3
0.409 0.645 2
0.41 0.659 2
0.622 0.063 2
0.411 0.676 3
0.412 0.664 2
0.415 0.672 3
0.416 0.653 2
0.416 0.682 3
0.42 0.67 3
0.421 0.628 3
0.422 0.698 3
0.424 0.613 3
0.425 0.693 3
0.625 0 3
0.426 0.686 3
0.428 0.681 3
0.428 0.697 3
0.429 0.691 3
0.429 0.676 2
0.434 0.627 3
0.434 0.697 3
0.435 0.619 3
0.436 0.666 2
0.436 0.653 2
0.629 0.002 2
0.436 0.656 2
0.441 0.618 3
0.442 0.61 2
0.445 0.626 2
0.447 0.692 2
0.448 0.682 2
0.45 0.651 2
0.452 0.625 2
0.453 0.69 2
0.458 0.682 2
0.629 0.07 2
0.462 0.669 2
0.465 0.648 3
0.47 0.683 3
0.47 0.65 3
0.471 0.639 3
0.471 0.663 3
0.472 0.688 3
0.472 0.635 3
0.475 0.694 2
0.475 0.654 3
0.632 0.091 3
0.475 0.611 2
0.476 0.66 3
0.476 0.677 3
0.478 0.638 3
0.478 0.607 2
0.479 0.642 3
0.479 0.688 2
0.48 0.648 3
0.482 0.603 2
0.484 0.695 3
0.633 0.066 2
0.484 0.626 3
0.484 0.642 3
0.485 0.63 3
0.485 0.658 3
0.486 0.653 3
0.488 0.637 3
0.488 0.675 3
0.489 0.633 3
0.49 0.665 3
0.491 0.696 3
0.633 0.053 2
0.051 0.053 3
0.494 0.651 3
0.496 0.601 3
0.496 0.663 3
0.496 0.645 3
0.497 0.619 3
0.497 0.623 2
0.498 0.635 3
0.498 0.667 3
0.498 0.671 3
0.502 0.624 3
0.634 0.001 2
0.502 0.667 3
0.504 0.683 3
0.505 0.647 3
0.507 0.661 3
0.508 0.667 3
0.509 0.671 3
0.51 0.697 3
0.511 0.674 3
0.511 0.608 3
0.511 0.615 3
0.637 0.058 3
0.512 0.661 3
0.513 0.633 2
0.514 0.618 3
0.514 0.697 3
0.517 0.664 3
0.517 0.698 3
0.518 0.676 3
0.519 0.632 2
0.52 0.645 3
0.523 0.648 3
0.637 0.073 2
0.524 0.692 3
0.525 0.641 3
0.525 0.659 3
0.525 0.632 3
0.526 0.669 3
0.526 0.676 3
0.526 0.698 3
0.528 0.672 3
0.53 0.651 3
0.531 0.693 3
0.639 0.077 2
0.535 0.62 3
0.537 0.67 3
0.537 0.674 3
0.537 0.65 3
0.538 0.622 3
0.538 0.696 3
0.539 0.626 2
0.539 0.654 3
0.541 0.671 2
0.542 0.683 3
0.642 0.036 3
0.542 0.639 3
0.546 0.694 3
0.546 0.643 3
0.546 0.679 3
0.547 0.649 3
0.55 0.627 3
0.55 0.663 3
0.552 0.603 2
0.553 0.65 3
0.554 0.631 3
0.642 0.091 3
0.555 0.644 3
0.556 0.647 3
0.557 0.669 3
0.558 0.69 3
0.559 0.638 3
0.559 0.681 3
0.56 0.607 2
0.561 0.698 3
0.562 0.624 2
0.562 0.657 3
0.642 0.047 3
0.563 0.663 3
0.566 0.696 3
0.566 0.669 3
0.568 0.6 2
0.568 0.651 3
0.571 0.678 3
0.574 0.671 3
0.577 0.635 2
0.579 0.613 2
0.581 0.688 3
0.643 0.053 2
0.581 0.65 2
0.585 0.666 2
0.585 0.692 3
0.586 0.671 2
0.591 0.655 2
0.591 0.601 2
0.592 0.606 2
0.592 0.698 3
0.594 0.67 2
0.594 0.689 3
0.643 0.078 2
0.594 0.681 3
0.595 0.674 2
0.598 0.698 3
0.6 0.697 3
0.601 0.625 2
0.615 0.694 2
0.616 0.606 2
0.621 0.606 2
0.621 0.644 2
0.622 0.601 2
0.644 0.097 3
0.051 0.059 3
0.63 0.604 2
0.631 0.616 2
0.631 0.686 2
0.633 0.608 3
0.633 0.638 2
0.637 0.609 3
0.642 0.696 2
0.644 0.615 2
0.645 0.649 2
0.648 0.61 2
0.644 0.004 2
0.648 0.694 3
0.648 0.651 2
0.648 0.658 2
0.651 0.666 3
0.654 0.652 2
0.656 0.673 3
0.66 0.639 3
0.66 0.663 3
0.661 0.698 3
0.661 0.677 3
0.645 0.089 3
0.663 0.672 3
0.664 0.697 3
0.664 0.677 3
0.664 0.687 3
0.665 0.692 3
0.666 0.62 2
0.667 0.638 3
0.669 0.646 3
0.673 0.677 3
0.673 0.684 3
0.645 0.072 3
0.675 0.696 3
0.675 0.689 3
0.676 0.611 2
0.682 0.622 2
0.684 0.61 2
0.685 0.666 3
0.686 0.647 2
0.691 0.614 2
0.694 0.681 3
0.694 0.697 3
0.648 0.025 3
0.695 0.616 2
0.697 0.62 2
0.698 0.603 2
0.698 0.637 3
0.7 0.62 2
0.7 0.68 3
0.701 0.606 2
0.701 0.637 3
0.701 0.615 2
0.703 0.63 3
0.649 0.022 2
0.703 0.686 3
0.705 0.641 3
0.705 0.625 2
0.708 0.632 2
0.709 0.682 3
0.709 0.646 2
0.71 0.673 3
0.712 0.628 2
0.713 0.637 3
0.714 0.618 2
0.65 0.013 3
0.714 0.614 2
0.715 0.696 3
0.716 0.632 3
0.716 0.671 3
0.719 0.678 3
0.722 0.668 3
0.725 0.6 2
0.725 0.665 3
0.726 0.658 3
0.726 0.698 3
0.651 0.039 3
0.726 0.608 2
0.727 0.67 3
0.73 0.624 2
0.732 0.638 3
0.735 0.69 3
0.735 0.647 3
0.736 0.623 3
0.736 0.606 3
0.737 0.643 3
0.737 0.61 3
0.652 0.084 1
0.738 0.65 3
0.738 0.659 3
0.739 0.638 3
0.74 0.681 2
0.746 0.608 3
0.746 0.646 3
0.747 0.635 3
0.748 0.664 3
0.75 0.682 2
0.751 0.656 3
0.653 0.067 3
0.752 0.6 3
0.753 0.642 3
0.755 0.614 3
0.758 0.664 2
0.758 0.626 3
0.761 0.679 3
0.762 0.609 3
0.763 0.629 3
0.764 0.651 2
0.764 0.687 3
0.654 0.062 3
0.053 0.046 2
0.766 0.669 3
0.767 0.615 3
0.768 0.654 2
0.768 0.628 3
0.768 0.641 2
0.769 0.622 3
0.771 0.601 3
0.773 0.694 3
0.773 0.663 2
0.773 0.614 3
0.654 0.044 3
0.777 0.657 2
0.777 0.682 3
0.779 0.668 3
0.78 0.6 3
0.78 0.607 3
0.781 0.647 2
0.781 0.684 3
0.781 0.694 3
0.783 0.626 3
0.784 0.607 3
0.654 0.093 3
0.785 0.63 3
0.785 0.683 3
0.785 0.654 2
0.786 0.601 3
0.787 0.665 3
0.788 0.621 3
0.791 0.645 2
0.793 0.664 3
0.793 0.601 3
0.795 0.658 3
0.654 0.079 3
0.795 0.67 3
0.797 0.619 3
0.797 0.612 3
0.797 0.632 3
0.798 0.663 3
0.798 0.698 2
0.801 0.62 3
0.801 0.696 2
0.801 0.693 2
0.802 0.611 3
0.654 0.087 3
0.802 0.664 2
0.804 0.688 2
0.806 0.602 3
0.807 0.663 3
0.808 0.642 3
0.808 0.658 3
0.809 0.67 2
0.812 0.678 2
0.812 0.663 2
0.812 0.623 3
0.656 0.024 2
0.813 0.648 3
0.817 0.698 3
0.818 0.687 3
0.82 0.616 3
0.82 0.654 3
0.822 0.645 3
0.822 0.671 3
0.824 0.631 3
0.826 0.628 3
0.827 0.675 3
0.657 0.052 3
0.829 0.612 3
0.829 0.66 3
0.83 0.665 2
0.831 0.694 2
0.832 0.64 3
0.833 0.669 3
0.834 0.647 3
0.834 0.611 3
0.834 0.673 2
0.835 0.63 3
0.658 0.098 3
0.838 0.615 3
0.838 0.626 3
0.839 0.611 3
0.84 0.672 3
0.841 0.666 3
0.842 0.646 3
0.843 0.683 3
0.847 0.655 3
0.848 0.614 3
0.849 0.673 2
0.658 0.012 3
0.849 0.686 2
0.849 0.601 3
0.851 0.654 3
0.851 0.638 3
0.853 0.623 3
0.854 0.679 2
0.854 0.65 3
0.856 0.661 3
0.856 0.636 3
0.857 0.618 2
0.659 0.048 3
0.858 0.644 3
0.858 0.682 1
0.86 0.601 3
0.86 0.673 1
0.862 0.669 1
0.863 0.635 3
0.864 0.655 1
0.864 0.697 3
0.865 0.677 1
0.866 0.668 1
0.661 0.057 3
0.054 0.065 3
0.002 0.022 3
0.867 0.644 3
0.868 0.66 1
0.868 0.683 1
0.868 0.632 2
0.87 0.664 1
0.872 0.679 1
0.876 0.665 1
0.876 0.681 3
0.876 0.692 3
0.877 0.634 2
0.663 0.077 3
0.877 0.601 2
0.878 0.651 3
0.881 0.641 2
0.882 0.684 3
0.882 0.625 2
0.884 0.631 2
0.884 0.636 3
0.885 0.642 3
0.887 0.651 3
0.887 0.697 3
0.664 0.091 3
0.887 0.676 3
0.89 0.647 3
0.891 0.697 3
0.893 0.674 3
0.893 0.68 3
0.894 0.602 2
0.894 0.65 3
0.895 0.689 1
0.895 0.695 3
0.897 0.617 2
0.664 0.087 1
0.898 0.669 2
0.9 0.671 2
0.901 0.666 2
0.901 0.618 2
0.902 0.685 1
0.905 0.625 2
0.907 0.633 3
0.908 0.681 3
0.908 0.665 2
0.909 0.674 1
0.667 0.038 2
